timestamp,baro_pressure,baro_temperature,baro_altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_w,quat_x,quat_y,quat_z,fusion_altitude,fusion_velocity
11143723,101300.312500,20.230000,2.055708,0.2500,0.1800,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1645
11172282,101296.398438,20.230000,2.381507,0.2800,0.1600,9.5800,0.0000,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.3550
11201553,101292.476562,20.230000,2.708333,0.2300,0.1600,9.5600,0.0000,-0.2500,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.5716
11231986,101292.476562,20.230000,2.708333,0.2200,0.1700,9.5600,0.0625,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.7883
11261810,101300.312500,20.230000,2.055708,0.2300,0.1800,9.5800,0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.9528
11291743,101292.476562,20.230000,2.708333,0.2400,0.1600,9.5900,0.0000,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.1694
11322161,101302.460938,20.230000,1.876802,0.2400,0.1600,9.5700,0.0000,0.0000,0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.3196
11351906,101284.656250,20.230000,3.359475,0.2200,0.1800,9.6000,0.0000,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.5883
11382106,101291.406250,20.219999,2.797285,0.2300,0.1900,9.5700,0.1250,-0.2500,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8121
11412233,101292.476562,20.230000,2.708333,0.2300,0.1700,9.5800,0.0625,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,2.0288
11442564,101297.468750,20.230000,2.292559,0.2200,0.1700,9.5800,-0.1250,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,2.0066
11472406,101296.398438,20.230000,2.381507,0.2500,0.1600,9.5800,-0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.9590
11502506,101293.562500,20.230000,2.617858,0.2300,0.1700,9.5600,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8976
11542319,101292.476562,20.230000,2.708333,0.2500,0.1700,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8434
11572714,101292.476562,20.230000,2.708333,0.2500,0.1700,9.5700,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8545
11603035,101283.578125,20.219999,3.449449,0.2500,0.1800,9.5500,-0.0625,0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8596
11634364,101292.476562,20.230000,2.708333,0.2100,0.1900,9.5800,-0.0625,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.8886
11663913,101288.570312,20.230000,3.033645,0.2400,0.1700,9.5500,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.7954
11693432,101300.312500,20.230000,2.055708,0.2300,0.1700,9.5600,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.6801
11723507,101299.226562,20.219999,2.146178,0.2500,0.1900,9.5600,-0.1250,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.5810
11754862,101287.492188,20.219999,3.123108,0.2500,0.1800,9.5700,-0.0625,-0.2500,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.6015
11784414,101293.562500,20.230000,2.617858,0.2300,0.1600,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.5728
11813966,101305.296875,20.230000,1.640468,0.2200,0.1700,9.5600,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.4423
11845289,101280.750000,20.230000,3.684807,0.2400,0.1800,9.5800,-0.0625,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.4662
11874839,101280.750000,20.230000,3.684807,0.2400,0.1500,9.5600,0.1250,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.4902
11904415,101298.546875,20.230000,2.202596,0.2300,0.1700,9.5900,-0.1250,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.3214
11934207,101296.398438,20.230000,2.381507,0.2300,0.1800,9.5700,0.0000,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.2411
11973690,101294.640625,20.230000,2.527892,0.2300,0.1900,9.5800,0.1250,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.1400
12004344,101292.882812,20.240000,2.674278,0.2400,0.1800,9.5800,0.0625,0.3125,-0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.1484
12034568,101298.546875,20.230000,2.202596,0.2400,0.1700,9.5900,-0.0625,-0.0625,0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,1.1100
12065993,101294.640625,20.230000,2.527892,0.2400,0.1700,9.5500,0.0000,-0.1250,0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.9999
12095542,101296.796875,20.240000,2.348469,0.2300,0.1800,9.5700,-0.1250,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.9260
12125075,101296.796875,20.240000,2.348469,0.2200,0.1600,9.5800,0.0000,0.1250,-0.1875,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.9498
12156368,101295.718750,20.240000,2.437926,0.2500,0.1700,9.5900,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.7764
12185937,101296.796875,20.240000,2.348469,0.2200,0.1600,9.5700,0.0000,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.5958
12215491,101291.812500,20.240000,2.763229,0.2300,0.1800,9.5600,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.5966
12245287,101290.726562,20.230000,2.853706,0.2400,0.1600,9.5800,0.0625,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.5867
12276599,101300.710938,20.240000,2.022671,0.2600,0.2000,9.5700,0.0000,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.4957
12306149,101292.882812,20.240000,2.674278,0.2400,0.1800,9.5700,0.1250,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.4422
12335687,101296.796875,20.240000,2.348469,0.2300,0.1700,9.5700,0.0625,-0.0625,-0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.4099
12375175,101294.640625,20.230000,2.527892,0.2400,0.1800,9.5800,-0.1875,0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.3593
12405625,101291.812500,20.240000,2.763229,0.2600,0.1700,9.5700,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.3455
12445948,101294.640625,20.230000,2.527892,0.2200,0.1600,9.5900,-0.0625,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.3129
12498700,101291.812500,20.240000,2.763229,0.2200,0.1500,9.5700,-0.0625,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.2902
12533452,101303.539062,20.240000,1.786842,0.2500,0.1800,9.5700,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1983
12565818,101304.617188,20.240000,1.697391,0.2200,0.1600,9.5800,-0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0577
12596287,101288.968750,20.240000,3.000097,0.2300,0.1600,9.6000,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0124
12627625,101300.710938,20.240000,2.022671,0.2300,0.1700,9.5700,-0.1250,-0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0281
12657163,101288.968750,20.240000,3.000097,0.2400,0.1700,9.5800,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0555
12686823,101295.718750,20.240000,2.437926,0.2400,0.1600,9.5600,0.0625,-0.1875,-0.1250,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0953
12718051,101304.617188,20.240000,1.697391,0.2300,0.1700,9.5900,-0.0625,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.1712
12747580,101296.796875,20.240000,2.348469,0.2200,0.1700,9.5800,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.2120
12777125,101300.710938,20.240000,2.022671,0.2400,0.1500,9.5700,0.0000,-0.1250,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.2488
12807197,101298.953125,20.250000,2.169050,0.2500,0.1700,9.5800,-0.0625,-0.1250,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.2975
12846680,101292.882812,20.240000,2.674278,0.2400,0.1700,9.5900,0.0000,-0.0625,-0.1875,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.2211
12877320,101288.968750,20.240000,3.000097,0.2200,0.1700,9.5900,0.1250,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0967
12907359,101287.218750,20.250000,3.145982,0.2500,0.1800,9.5900,0.0625,-0.1250,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.1075
12938700,101288.968750,20.240000,3.000097,0.2500,0.1800,9.5700,0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0025
12968255,101297.867188,20.250000,2.259013,0.2200,0.1700,9.5600,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0659
12997857,101291.812500,20.240000,2.763229,0.2400,0.1800,9.5600,0.1875,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,-0.0344
13027905,101291.812500,20.240000,2.763229,0.2400,0.1500,9.5600,-0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0627
13059238,101296.796875,20.240000,2.348469,0.2500,0.1700,9.5900,0.0625,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0634
13088746,101296.796875,20.240000,2.348469,0.2600,0.1700,9.5600,-0.0625,-0.1875,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1014
13118337,101293.960938,20.250000,2.584311,0.2000,0.1700,9.5900,0.0000,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1454
13149687,101288.968750,20.240000,3.000097,0.2000,0.1600,9.5800,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1721
13179252,101296.796875,20.240000,2.348469,0.2800,0.1800,9.5700,0.0000,0.0000,0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1290
13208757,101290.046875,20.250000,2.910635,0.2900,0.1700,9.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.1014
13248081,101296.796875,20.240000,2.348469,0.2100,0.1700,9.6000,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0499
13278506,101291.132812,20.250000,2.820158,0.2200,0.1700,9.5900,-0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0908
13308746,101291.132812,20.250000,2.820158,0.2500,0.1800,9.5600,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16382.0000,153.0000,-209.0000,0.0000,0.0830
